Date,SPY,Composite,Threshold
2020-01-17,302.578857421875,7.0,5
2020-01-21,301.986328125,6.0,5
2020-01-22,302.0227966308594,6.0,5
2020-01-23,302.36920166015625,6.0,5
2020-01-24,299.6802673339844,4.0,5
2020-01-27,294.87652587890625,4.0,5
2020-01-28,297.966552734375,4.0,5
2020-01-29,297.720458984375,4.0,5
2020-01-30,298.68670654296875,4.0,5
2020-01-31,293.26318359375,3.0,5
2020-02-03,295.4417419433594,4.0,5
2020-02-04,299.94451904296875,4.0,5
2020-02-05,303.40838623046875,4.0,5
2020-02-06,304.42919921875,4.0,5
2020-02-07,302.80670166015625,4.0,5
2020-02-10,305.0672912597656,4.0,5
2020-02-11,305.59600830078125,4.0,5
2020-02-12,307.5647888183594,5.0,5
2020-02-13,307.23675537109375,4.0,5
2020-02-14,307.72894287109375,5.0,5
2020-02-18,306.93597412109375,4.0,5
2020-02-19,308.4035339355469,4.0,5
2020-02-20,307.1364440917969,4.0,5
2020-02-21,303.9734802246094,4.0,5
2020-02-24,293.89202880859375,2.0,5
2020-02-25,284.98651123046875,2.0,5
2020-02-26,283.938232421875,2.0,5
2020-02-27,271.18621826171875,1.0,5
2020-02-28,270.04669189453125,1.0,5
2020-03-02,281.74151611328125,2.0,5
2020-03-03,273.6745300292969,1.0,5
2020-03-04,285.177978515625,2.0,5
2020-03-05,275.6980895996094,1.0,5
2020-03-06,271.1405334472656,1.0,5
2020-03-09,249.96603393554688,0.0,5
2020-03-10,262.900390625,0.0,5
2020-03-11,250.08436584472656,0.0,5
2020-03-12,226.15707397460938,0.0,5
2020-03-13,245.4904022216797,0.0,5
2020-03-16,218.62791442871094,0.0,5
2020-03-17,230.4320831298828,0.0,5
2020-03-18,218.76461791992188,0.0,5
2020-03-19,219.2295379638672,1.0,5
2020-03-20,209.781982421875,0.0,5
2020-03-23,204.41824340820312,0.0,5
2020-03-24,222.93922424316406,0.0,5
2020-03-25,226.27667236328125,0.0,5
2020-03-26,239.4888458251953,0.0,5
2020-03-27,232.3555450439453,0.0,5
2020-03-30,239.9014434814453,0.0,5
2020-03-31,236.32565307617188,0.0,5
2020-04-01,225.68980407714844,0.0,5
2020-04-02,230.89773559570312,0.0,5
2020-04-03,227.56027221679688,0.0,5
2020-04-06,242.84461975097656,0.0,5
2020-04-07,243.09228515625,0.0,5
2020-04-08,251.2525177001953,1.0,5
2020-04-09,255.0758514404297,1.0,5
2020-04-13,252.7469024658203,1.0,5
2020-04-14,260.2011413574219,1.0,5
2020-04-15,254.67245483398438,1.0,5
2020-04-16,255.9010467529297,1.0,5
2020-04-17,262.8143005371094,2.0,5
2020-04-20,258.18408203125,1.0,5
2020-04-21,250.34469604492188,1.0,5
2020-04-22,255.9010467529297,1.0,5
2020-04-23,255.88272094726562,1.0,5
2020-04-24,259.4493408203125,3.0,5
2020-04-27,263.1902160644531,3.0,5
2020-04-28,261.9800109863281,3.0,5
2020-04-29,268.8381042480469,4.0,5
2020-04-30,266.3351745605469,3.0,5
2020-05-01,259.28436279296875,3.0,5
2020-05-04,259.99945068359375,3.0,5
2020-05-05,262.4017028808594,3.0,5
2020-05-06,260.62298583984375,3.0,5
2020-05-07,263.767822265625,3.0,5
2020-05-08,268.1321716308594,5.0,5
2020-05-11,268.187255859375,6.0,5
2020-05-12,262.841796875,4.0,5
2020-05-13,258.1932373046875,3.0,5
2020-05-14,261.2831115722656,3.0,5
2020-05-15,262.4842529296875,2.0,5
2020-05-18,270.47943115234375,5.0,5
2020-05-19,267.7012939453125,4.0,5
2020-05-20,272.2489929199219,5.0,5
2020-05-21,270.369384765625,5.0,5
2020-05-22,270.8829040527344,5.0,5
2020-05-26,274.22027587890625,7.0,5
2020-05-27,278.3004150390625,7.0,5
2020-05-28,277.78692626953125,7.0,5
2020-05-29,279.0247497558594,7.0,5
2020-06-01,280.1524658203125,7.0,5
2020-06-02,282.4721374511719,7.0,5
2020-06-03,286.2313232421875,8.0,5
2020-06-04,285.4795837402344,8.0,5
2020-06-05,292.7962341308594,8.0,5
2020-06-08,296.33538818359375,8.0,5
2020-06-09,294.12567138671875,8.0,5
2020-06-10,292.4844970703125,8.0,5
2020-06-11,275.62310791015625,7.0,5
2020-06-12,278.923828125,7.0,5
2020-06-15,281.5277099609375,7.0,5
2020-06-16,286.9465637207031,7.0,5
2020-06-17,285.75457763671875,7.0,5
2020-06-18,285.8645935058594,7.0,5
2020-06-19,284.2310485839844,6.0,5
2020-06-22,286.0543518066406,6.0,5
2020-06-23,287.3712158203125,7.0,5
2020-06-24,280.0408020019531,6.0,5
2020-06-25,283.04296875,6.0,5
2020-06-26,276.32025146484375,5.0,5
2020-06-29,280.3815002441406,6.0,5
2020-06-30,283.97308349609375,6.0,5
2020-07-01,285.96234130859375,5.0,5
2020-07-02,287.5370788574219,6.0,5
2020-07-06,291.9757995605469,4.0,5
2020-07-07,288.9644470214844,3.0,5
2020-07-08,291.1747131347656,4.0,5
2020-07-09,289.5169677734375,3.0,5
2020-07-10,292.4731140136719,4.0,5
2020-07-13,289.94061279296875,4.0,5
2020-07-14,293.6979675292969,4.0,5
2020-07-15,296.3962707519531,6.0,5
2020-07-16,295.4200439453125,6.0,5
2020-07-17,296.27655029296875,5.0,5
2020-07-20,298.6709289550781,4.0,5
2020-07-21,299.3062744140625,5.0,5
2020-07-22,301.01007080078125,4.0,5
2020-07-23,297.4184265136719,5.0,5
2020-07-24,295.5029602050781,4.0,5
2020-07-27,297.65789794921875,5.0,5
2020-07-28,295.77008056640625,3.0,5
2020-07-29,299.40753173828125,5.0,5
2020-07-30,298.33935546875,5.0,5
2020-07-31,300.6969299316406,5.0,5
2020-08-03,302.78741455078125,4.0,5
2020-08-04,303.95684814453125,4.0,5
2020-08-05,305.8448181152344,5.0,5
2020-08-06,307.8891906738281,5.0,5
2020-08-07,308.1102600097656,5.0,5
2020-08-10,309.0310974121094,7.0,5
2020-08-11,306.480224609375,6.0,5
2020-08-12,310.7532958984375,7.0,5
2020-08-13,310.1915283203125,7.0,5
2020-08-14,310.20074462890625,7.0,5
2020-08-17,311.1861267089844,7.0,5
2020-08-18,311.85833740234375,6.0,5
2020-08-19,310.5599060058594,7.0,5
2020-08-20,311.5268249511719,7.0,5
2020-08-21,312.6319274902344,5.0,5
2020-08-24,315.7999267578125,6.0,5
2020-08-25,316.905029296875,6.0,5
2020-08-26,320.0821533203125,6.0,5
2020-08-27,320.7819519042969,7.0,5
2020-08-28,322.8541259765625,7.0,5
2020-08-31,321.6844787597656,7.0,5
2020-09-01,324.7143859863281,6.0,5
2020-09-02,329.4109191894531,7.0,5
2020-09-03,318.074462890625,7.0,5
2020-09-04,315.4776306152344,7.0,5
2020-09-08,306.8577880859375,6.0,5
2020-09-09,312.91741943359375,7.0,5
2020-09-10,307.4840393066406,5.0,5
2020-09-11,307.6405944824219,6.0,5
2020-09-14,311.6925964355469,7.0,5
2020-09-15,313.267333984375,7.0,5
2020-09-16,312.0241394042969,8.0,5
2020-09-17,309.2798156738281,7.0,5
2020-09-18,305.7191162109375,6.0,5
2020-09-21,302.316650390625,3.0,5
2020-09-22,305.3955383300781,4.0,5
2020-09-23,298.3132019042969,3.0,5
2020-09-24,299.1082763671875,4.0,5
2020-09-25,303.9439392089844,3.0,5
2020-09-28,308.99224853515625,5.0,5
2020-09-29,307.3094787597656,4.0,5
2020-09-30,309.6395263671875,5.0,5
2020-10-01,311.6274108886719,4.0,5
2020-10-02,308.66864013671875,5.0,5
2020-10-05,314.1423034667969,7.0,5
2020-10-06,309.6764221191406,6.0,5
2020-10-07,315.0669250488281,8.0,5
2020-10-08,317.85919189453125,8.0,5
2020-10-09,320.69775390625,8.0,5
2020-10-12,325.85693359375,8.0,5
2020-10-13,323.73040771484375,7.0,5
2020-10-14,321.6961975097656,7.0,5
2020-10-15,321.2987060546875,7.0,5
2020-10-16,321.1045227050781,7.0,5
2020-10-19,316.22259521484375,7.0,5
2020-10-20,317.4893493652344,8.0,5
2020-10-21,316.88836669921875,7.0,5
2020-10-22,318.6265563964844,8.0,5
2020-10-23,319.7084045410156,8.0,5
2020-10-26,313.8001708984375,7.0,5
2020-10-27,312.7183532714844,5.0,5
2020-10-28,302.02996826171875,4.0,5
2020-10-29,305.0997009277344,5.0,5
2020-10-30,301.91912841796875,6.0,5
2020-11-02,305.3031005859375,6.0,5
2020-11-03,310.6935729980469,7.0,5
2020-11-04,317.63720703125,8.0,5
2020-11-05,323.83209228515625,8.0,5
2020-11-06,323.7581481933594,8.0,5
2020-11-09,327.8262939453125,8.0,5
2020-11-10,327.3456115722656,8.0,5
2020-11-11,329.7773132324219,8.0,5
2020-11-12,326.5781555175781,8.0,5
2020-11-13,331.0995178222656,8.0,5
2020-11-16,335.2323913574219,8.0,5
2020-11-17,333.4293518066406,8.0,5
2020-11-18,329.41668701171875,8.0,5
2020-11-19,330.8035583496094,8.0,5
2020-11-20,328.538330078125,8.0,5
2020-11-23,330.5076904296875,8.0,5
2020-11-24,335.83331298828125,8.0,5
2020-11-25,335.3156433105469,8.0,5
2020-11-27,336.2494812011719,8.0,5
2020-11-30,334.7608337402344,7.0,5
2020-12-01,338.4222717285156,8.0,5
2020-12-02,339.13421630859375,8.0,5
2020-12-03,339.04180908203125,8.0,5
2020-12-04,341.9635009765625,8.0,5
2020-12-07,341.26080322265625,8.0,5
2020-12-08,342.2593688964844,8.0,5
2020-12-09,339.1897277832031,8.0,5
2020-12-10,339.07879638671875,8.0,5
2020-12-11,338.6811828613281,8.0,5
2020-12-14,337.1648254394531,8.0,5
2020-12-15,341.7231140136719,8.0,5
2020-12-16,342.2593688964844,8.0,5
2020-12-17,344.17327880859375,8.0,5
2020-12-18,342.7990417480469,8.0,5
2020-12-21,341.57330322265625,8.0,5
2020-12-22,340.9977111816406,8.0,5
2020-12-23,341.3041076660156,8.0,5
2020-12-24,342.6319580078125,8.0,5
2020-12-28,345.5754089355469,8.0,5
2020-12-29,344.9161682128906,8.0,5
2020-12-30,345.4082336425781,8.0,5
2020-12-31,347.1632080078125,8.0,5
2021-01-04,342.4369201660156,8.0,5
2021-01-05,344.79541015625,8.0,5
2021-01-06,346.8568115234375,8.0,5
2021-01-07,352.0102233886719,8.0,5
2021-01-08,354.01580810546875,8.0,5
2021-01-11,351.6294250488281,8.0,5
2021-01-12,351.7037658691406,8.0,5
2021-01-13,352.6509094238281,8.0,5
2021-01-14,351.4158935546875,8.0,5
2021-01-15,348.85321044921875,8.0,5
2021-01-19,351.59228515625,8.0,5
2021-01-20,356.4579772949219,8.0,5
2021-01-21,356.78289794921875,8.0,5
2021-01-22,355.5200500488281,8.0,5
2021-01-25,356.9222412109375,8.0,5
2021-01-26,356.3650817871094,8.0,5
2021-01-27,347.6553955078125,7.0,5
2021-01-28,350.6452941894531,8.0,5
2021-01-29,343.62548828125,5.0,5
2021-02-01,349.3453369140625,8.0,5
2021-02-02,354.2851257324219,8.0,5
2021-02-03,354.5636291503906,8.0,5
2021-02-04,358.5935363769531,8.0,5
2021-02-05,360.0049743652344,8.0,5
2021-02-08,362.6048889160156,8.0,5
2021-02-09,362.3634338378906,8.0,5
2021-02-10,362.20556640625,8.0,5
2021-02-11,362.79058837890625,8.0,5
2021-02-12,364.5827331542969,9.0,5
2021-02-16,364.2669677734375,8.0,5
2021-02-17,364.3506164550781,8.0,5
2021-02-18,362.79986572265625,8.0,5
2021-02-19,362.15911865234375,8.0,5
2021-02-22,359.37347412109375,8.0,5
2021-02-23,359.8100280761719,8.0,5
2021-02-24,363.7748107910156,8.0,5
2021-02-25,355.0093688964844,8.0,5
2021-02-26,353.18011474609375,8.0,5
2021-03-01,361.7412414550781,8.0,5
2021-03-02,358.9186096191406,8.0,5
2021-03-03,354.1643981933594,7.0,5
2021-03-04,349.78167724609375,6.0,5
2021-03-05,356.2164306640625,7.0,5
2021-03-08,354.44293212890625,7.0,5
2021-03-09,359.5035705566406,7.0,5
2021-03-10,361.7412414550781,7.0,5
2021-03-11,365.4090576171875,8.0,5
2021-03-12,365.901123046875,8.0,5
2021-03-15,368.0832824707031,8.0,5
2021-03-16,367.61895751953125,9.0,5
2021-03-17,368.8725280761719,9.0,5
2021-03-18,363.50555419921875,8.0,5
2021-03-19,362.8329772949219,8.0,5
2021-03-22,365.73016357421875,9.0,5
2021-03-23,362.8515625,7.0,5
2021-03-24,361.00701904296875,6.0,5
2021-03-25,363.03790283203125,8.0,5
2021-03-26,368.88818359375,8.0,5
2021-03-29,368.7018737792969,7.0,5
2021-03-30,367.7237548828125,8.0,5
2021-03-31,369.2142639160156,8.0,5
2021-04-01,373.2014465332031,8.0,5
2021-04-05,378.55804443359375,8.0,5
2021-04-06,378.33441162109375,8.0,5
2021-04-07,378.7723083496094,8.0,5
2021-04-08,380.5703125,8.0,5
2021-04-09,383.3370361328125,8.0,5
2021-04-12,383.4767761230469,8.0,5
2021-04-13,384.6133117675781,7.0,5
2021-04-14,383.29986572265625,8.0,5
2021-04-15,387.41741943359375,7.0,5
2021-04-16,388.7122802734375,7.0,5
2021-04-19,386.8025817871094,7.0,5
2021-04-20,383.9706115722656,7.0,5
2021-04-21,387.6037902832031,7.0,5
2021-04-22,384.0636291503906,6.0,5
2021-04-23,388.2278747558594,7.0,5
2021-04-26,389.03839111328125,6.0,5
2021-04-27,388.95452880859375,7.0,5
2021-04-28,388.84271240234375,8.0,5
2021-04-29,391.3207092285156,8.0,5
2021-04-30,388.7495422363281,7.0,5
2021-05-03,389.5879821777344,7.0,5
2021-05-04,387.1845703125,6.0,5
2021-05-05,387.3056335449219,7.0,5
2021-05-06,390.3985290527344,6.0,5
2021-05-07,393.23974609375,7.0,5
2021-05-10,389.3458557128906,7.0,5
2021-05-11,385.8710021972656,6.0,5
2021-05-12,377.6731262207031,5.0,5
2021-05-13,382.2098388671875,5.0,5
2021-05-14,388.078857421875,7.0,5
2021-05-17,387.0913391113281,6.0,5
2021-05-18,383.75628662109375,6.0,5
2021-05-19,382.75006103515625,5.0,5
2021-05-20,386.8677978515625,4.0,5
2021-05-21,386.55096435546875,4.0,5
2021-05-24,390.4917297363281,6.0,5
2021-05-25,389.6251525878906,6.0,5
2021-05-26,390.3985290527344,6.0,5
2021-05-27,390.60345458984375,6.0,5
2021-05-28,391.3021545410156,7.0,5
2021-06-01,390.9574279785156,8.0,5
2021-06-02,391.5722961425781,7.0,5
2021-06-03,390.1190185546875,8.0,5
2021-06-04,393.68695068359375,6.0,5
2021-06-07,393.30499267578125,7.0,5
2021-06-08,393.3888854980469,7.0,5
2021-06-09,392.8019714355469,7.0,5
2021-06-10,394.6277770996094,7.0,5
2021-06-11,395.2799377441406,7.0,5
2021-06-14,396.1650085449219,7.0,5
2021-06-15,395.4383544921875,7.0,5
2021-06-16,393.2304992675781,7.0,5
2021-06-17,393.10015869140625,6.0,5
2021-06-18,387.7970275878906,3.0,5
2021-06-21,393.34869384765625,7.0,5
2021-06-22,395.45166015625,7.0,5
2021-06-23,394.9748840332031,7.0,5
2021-06-24,397.3114929199219,7.0,5
2021-06-25,398.722900390625,7.0,5
2021-06-28,399.5265808105469,7.0,5
2021-06-29,399.7415771484375,6.0,5
2021-06-30,400.07806396484375,6.0,5
2021-07-01,402.2930603027344,6.0,5
2021-07-02,405.36798095703125,6.0,5
2021-07-06,404.62969970703125,5.0,5
2021-07-07,406.0597229003906,5.0,5
2021-07-08,402.7510681152344,4.0,5
2021-07-09,407.05035400390625,5.0,5
2021-07-12,408.5084228515625,5.0,5
2021-07-13,407.11578369140625,5.0,5
2021-07-14,407.7232666015625,5.0,5
2021-07-15,406.3306884765625,5.0,5
2021-07-16,403.1435852050781,4.0,5
2021-07-19,397.1900634765625,4.0,5
2021-07-20,402.8819580078125,4.0,5
2021-07-21,406.1437683105469,5.0,5
2021-07-22,406.9943542480469,5.0,5
2021-07-23,411.1814880371094,6.0,5
2021-07-26,412.1908874511719,6.0,5
2021-07-27,410.3122253417969,5.0,5
2021-07-28,410.1440124511719,5.0,5
2021-07-29,411.8450622558594,5.0,5
2021-07-30,409.8449401855469,5.0,5
2021-08-02,408.985107421875,5.0,5
2021-08-03,412.3123474121094,5.0,5
2021-08-04,410.2842102050781,4.0,5
2021-08-05,412.88250732421875,6.0,5
2021-08-06,413.5648193359375,6.0,5
2021-08-09,413.2283020019531,6.0,5
2021-08-10,413.74224853515625,6.0,5
2021-08-11,414.7704162597656,6.0,5
2021-08-12,416.013427734375,6.0,5
2021-08-13,416.7705078125,6.0,5
2021-08-16,417.7519226074219,6.0,5
2021-08-17,415.01348876953125,4.0,5
2021-08-18,410.47113037109375,4.0,5
2021-08-19,411.1066589355469,4.0,5
2021-08-20,414.3778991699219,4.0,5
2021-08-23,418.02288818359375,5.0,5
2021-08-24,418.68658447265625,6.0,5
2021-08-25,419.56512451171875,6.0,5
2021-08-26,417.08831787109375,5.0,5
2021-08-27,420.8175048828125,7.0,5
2021-08-30,422.6680603027344,7.0,5
2021-08-31,422.0419006347656,7.0,5
2021-09-01,422.26617431640625,6.0,5
2021-09-02,423.5652770996094,6.0,5
2021-09-03,423.4624938964844,6.0,5
2021-09-07,421.9483642578125,6.0,5
2021-09-08,421.434326171875,5.0,5
2021-09-09,419.6304626464844,5.0,5
2021-09-10,416.3219299316406,6.0,5
2021-09-13,417.38739013671875,7.0,5
2021-09-14,415.13494873046875,4.0,5
2021-09-15,418.6024475097656,7.0,5
2021-09-16,417.9388122558594,7.0,5
2021-09-17,413.8676452636719,8.0,5
2021-09-20,406.9667663574219,3.0,5
2021-09-21,406.5823059082031,4.0,5
2021-09-22,410.5484924316406,4.0,5
2021-09-23,415.5366516113281,7.0,5
2021-09-24,416.22113037109375,8.0,5
2021-09-27,415.0303955078125,7.0,5
2021-09-28,406.6666564941406,6.0,5
2021-09-29,407.3512268066406,5.0,5
2021-09-30,402.37237548828125,5.0,5
2021-10-01,407.15423583984375,5.0,5
2021-10-04,401.9035949707031,5.0,5
2021-10-05,406.08538818359375,5.0,5
2021-10-06,407.77313232421875,5.0,5
2021-10-07,411.2985534667969,6.0,5
2021-10-08,410.5484924316406,7.0,5
2021-10-11,407.5762023925781,6.0,5
2021-10-12,406.5728759765625,6.0,5
2021-10-13,408.03570556640625,7.0,5
2021-10-14,414.8990478515625,8.0,5
2021-10-15,418.05889892578125,9.0,5
2021-10-18,419.2965393066406,9.0,5
2021-10-19,422.5313415527344,8.0,5
2021-10-20,424.1909484863281,9.0,5
2021-10-21,425.29736328125,9.0,5
2021-10-22,424.85662841796875,9.0,5
2021-10-25,427.1351013183594,9.0,5
2021-10-26,427.51953125,8.0,5
2021-10-27,425.6255187988281,7.0,5
2021-10-28,429.73223876953125,8.0,5
2021-10-29,430.604248046875,7.0,5
2021-11-01,431.3450012207031,8.0,5
2021-11-02,433.0888977050781,8.0,5
2021-11-03,435.7331237792969,9.0,5
2021-11-04,437.7864990234375,7.0,5
2021-11-05,439.3054504394531,7.0,5
2021-11-08,439.68048095703125,7.0,5
2021-11-09,438.2271728515625,7.0,5
2021-11-10,434.70166015625,6.0,5
2021-11-11,434.8422546386719,8.0,5
2021-11-12,438.1239929199219,8.0,5
2021-11-15,438.2740478515625,8.0,5
2021-11-16,440.0086364746094,8.0,5
2021-11-17,438.9397888183594,7.0,5
2021-11-18,440.43060302734375,7.0,5
2021-11-19,439.64300537109375,6.0,5
2021-11-22,438.4053039550781,7.0,5
2021-11-23,438.9866638183594,7.0,5
2021-11-24,440.1587219238281,7.0,5
2021-11-26,430.3417053222656,4.0,5
2021-11-29,435.6205139160156,4.0,5
2021-11-30,427.14447021484375,3.0,5
2021-12-01,422.39996337890625,2.0,5
2021-12-02,428.86962890625,3.0,5
2021-12-03,425.137939453125,3.0,5
2021-12-06,430.1730041503906,4.0,5
2021-12-07,439.0710144042969,3.0,5
2021-12-08,440.2336120605469,6.0,5
2021-12-09,437.26141357421875,5.0,5
2021-12-10,441.37762451171875,6.0,5
2021-12-13,437.4676818847656,3.0,5
2021-12-14,434.4578552246094,3.0,5
2021-12-15,441.24627685546875,5.0,5
2021-12-16,437.3551940917969,4.0,5
2021-12-17,432.7005310058594,3.0,5
2021-12-20,428.0993957519531,3.0,5
2021-12-21,435.70196533203125,4.0,5
2021-12-22,440.0583801269531,6.0,5
2021-12-23,442.7965087890625,6.0,5
2021-12-27,449.0630798339844,7.0,5
2021-12-28,448.69610595703125,7.0,5
2021-12-29,449.2700500488281,7.0,5
2021-12-30,448.0280456542969,6.0,5
2021-12-31,446.8988952636719,7.0,5
2022-01-03,449.4864196777344,7.0,5
2022-01-04,449.3359069824219,7.0,5
2022-01-05,440.7076721191406,6.0,5
2022-01-06,440.29364013671875,7.0,5
2022-01-07,438.55291748046875,7.0,5
2022-01-10,438.00726318359375,6.0,5
2022-01-11,441.9967346191406,7.0,5
2022-01-12,443.191650390625,7.0,5
2022-01-13,437.0851135253906,4.0,5
2022-01-14,437.263916015625,5.0,5
2022-01-18,429.5201110839844,4.0,5
2022-01-19,425.0601806640625,4.0,5
2022-01-20,420.35552978515625,4.0,5
2022-01-21,412.10369873046875,3.0,5
2022-01-24,413.8538818359375,3.0,5
2022-01-25,408.8011779785156,1.0,5
2022-01-26,407.7755126953125,2.0,5
2022-01-27,405.7619323730469,2.0,5
2022-01-28,415.8392333984375,3.0,5
2022-01-31,423.3288879394531,3.0,5
2022-02-01,426.1893615722656,4.0,5
2022-02-02,430.32928466796875,4.0,5
2022-02-03,420.21441650390625,4.0,5
2022-02-04,422.1903991699219,4.0,5
2022-02-07,420.8354187011719,4.0,5
2022-02-08,424.29803466796875,5.0,5
2022-02-09,430.5081787109375,6.0,5
2022-02-10,422.77374267578125,5.0,5
2022-02-11,414.4372253417969,2.0,5
2022-02-14,413.0823059082031,2.0,5
2022-02-15,419.7439270019531,6.0,5
2022-02-16,420.21441650390625,5.0,5
2022-02-17,411.238037109375,4.0,5
2022-02-18,408.5753173828125,3.0,5
2022-02-22,404.1905517578125,1.0,5
2022-02-23,397.0208740234375,1.0,5
2022-02-24,402.99566650390625,3.0,5
2022-02-25,411.8873596191406,4.0,5
2022-02-28,410.8334655761719,3.0,5
2022-03-01,404.57635498046875,3.0,5
2022-03-02,412.01904296875,4.0,5
2022-03-03,409.96783447265625,3.0,5
2022-03-04,406.636962890625,3.0,5
2022-03-07,394.64971923828125,2.0,5
2022-03-08,391.6575012207031,2.0,5
2022-03-09,402.1582336425781,2.0,5
2022-03-10,400.34228515625,2.0,5
2022-03-11,395.2519226074219,2.0,5
2022-03-14,392.3632507324219,2.0,5
2022-03-15,400.9914855957031,2.0,5
2022-03-16,409.8831787109375,2.0,5
2022-03-17,415.01123046875,3.0,5
2022-03-18,419.556640625,8.0,5
2022-03-21,419.43402099609375,8.0,5
2022-03-22,424.34197998046875,8.0,5
2022-03-23,418.8771667480469,7.0,5
2022-03-24,425.1914367675781,6.0,5
2022-03-25,427.2679138183594,5.0,5
2022-03-28,430.30706787109375,8.0,5
2022-03-29,435.63031005859375,9.0,5
2022-03-30,432.9403991699219,7.0,5
2022-03-31,426.2769470214844,6.0,5
2022-04-01,427.48492431640625,8.0,5
2022-04-04,431.1470947265625,7.0,5
2022-04-05,425.7011413574219,6.0,5
2022-04-06,421.44439697265625,6.0,5
2022-04-07,423.56805419921875,6.0,5
2022-04-08,422.4354248046875,6.0,5
2022-04-11,415.2150573730469,3.0,5
2022-04-12,413.6765441894531,3.0,5
2022-04-13,418.4146728515625,4.0,5
2022-04-14,413.20465087890625,1.0,5
2022-04-18,413.3745422363281,2.0,5
2022-04-19,420.0474853515625,5.0,5
2022-04-20,419.7359924316406,2.0,5
2022-04-21,413.4595642089844,1.0,5
2022-04-22,402.1145324707031,1.0,5
2022-04-25,404.44586181640625,1.0,5
2022-04-26,392.7327575683594,1.0,5
2022-04-27,393.8370056152344,1.0,5
2022-04-28,403.78515625,1.0,5
2022-04-29,388.86297607421875,1.0,5
2022-05-02,391.2037658691406,1.0,5
2022-05-03,392.9970397949219,1.0,5
2022-05-04,404.9649353027344,1.0,5
2022-05-05,390.5712890625,1.0,5
2022-05-06,388.24005126953125,1.0,5
2022-05-09,375.8096618652344,1.0,5
2022-05-10,376.677978515625,1.0,5
2022-05-11,370.6939392089844,0.0,5
2022-05-12,370.30706787109375,0.0,5
2022-05-13,379.1603088378906,1.0,5
2022-05-16,377.621826171875,1.0,5
2022-05-17,385.38958740234375,1.0,5
2022-05-18,369.8539733886719,0.0,5
2022-05-19,367.58880615234375,1.0,5
2022-05-20,367.7491760253906,1.0,5
2022-05-23,374.6298522949219,0.0,5
2022-05-24,371.7700500488281,0.0,5
2022-05-25,375.0545959472656,0.0,5
2022-05-26,382.5486755371094,2.0,5
2022-05-27,391.93994140625,3.0,5
2022-05-31,389.7407531738281,1.0,5
2022-06-01,386.5882568359375,1.0,5
2022-06-02,393.95025634765625,4.0,5
2022-06-03,387.4849548339844,4.0,5
2022-06-06,388.6648254394531,5.0,5
2022-06-07,392.3929138183594,5.0,5
2022-06-08,388.1268005371094,5.0,5
2022-06-09,378.89599609375,4.0,5
2022-06-10,367.9096984863281,1.0,5
2022-06-13,353.9407653808594,1.0,5
2022-06-14,352.874267578125,1.0,5
2022-06-15,357.90496826171875,1.0,5
2022-06-16,346.0597229003906,0.0,5
2022-06-17,346.80572509765625,1.0,5
2022-06-21,355.53607177734375,0.0,5
2022-06-22,354.8915100097656,0.0,5
2022-06-23,358.37042236328125,0.0,5
2022-06-24,369.76434326171875,0.0,5
2022-06-27,368.3519592285156,1.0,5
2022-06-28,360.8254089355469,1.0,5
2022-06-29,360.5316162109375,0.0,5
2022-06-30,357.6025695800781,0.0,5
2022-07-01,361.384765625,0.0,5
2022-07-05,362.0672302246094,1.0,5
2022-07-06,363.2900085449219,0.0,5
2022-07-07,368.7311096191406,1.0,5
2022-07-08,368.42779541015625,1.0,5
2022-07-11,364.2190246582031,0.0,5
2022-07-12,360.99609375,0.0,5
2022-07-13,359.10028076171875,2.0,5
2022-07-14,358.2281494140625,1.0,5
2022-07-15,365.0721740722656,1.0,5
2022-07-18,362.05780029296875,2.0,5
2022-07-19,371.8403015136719,4.0,5
2022-07-20,374.2101135253906,5.0,5
2022-07-21,378.0207824707031,5.0,5
2022-07-22,374.513427734375,4.0,5
2022-07-25,374.968505859375,5.0,5
2022-07-26,370.5321960449219,3.0,5
2022-07-27,380.153564453125,5.0,5
